_signal,ar_coefficient_k_10_coeff_0,ar_coefficient_k_10_coeff_1,ar_coefficient_k_10_coeff_2,ar_coefficient_k_10_coeff_3,ar_coefficient_k_10_coeff_4,augmented_dickey_fuller_attr_pvalue,augmented_dickey_fuller_attr_teststat,binned_entropy_max_bins_10,c3_lag_1,c3_lag_3,change_quant_f_agg_mean_isabs_True_qh_0.2_ql_0.0,change_quant_f_agg_mean_isabs_True_qh_0.4_ql_0.2,change_quant_f_agg_mean_isabs_True_qh_0.6_ql_0.4,change_quant_f_agg_mean_isabs_True_qh_0.8_ql_0.6,change_quant_f_agg_mean_isabs_True_qh_1.0_ql_0.8,change_quant_f_agg_var_isabs_True_qh_0.2_ql_0.0,change_quant_f_agg_var_isabs_True_qh_0.4_ql_0.2,change_quant_f_agg_var_isabs_True_qh_0.6_ql_0.4,change_quant_f_agg_var_isabs_True_qh_0.8_ql_0.6,change_quant_f_agg_var_isabs_True_qh_1.0_ql_0.8,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_0,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_1,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_2,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_3,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_4,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_5,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_6,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_7,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_8,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_9,index_mass_quantile_q_0.2,index_mass_quantile_q_0.4,index_mass_quantile_q_0.6,index_mass_quantile_q_0.8,kurtosis,linTrend_attr_icpt,linTrend_attr_pvalue,linTrend_attr_rvalue,linTrend_attr_slope,linTrend_attr_stderr,maximum,mean,median,minimum,number_crossing_m_m_1,number_cwt_peaks_n_5,partial_autocorrelation_lag_2,partial_autocorrelation_lag_3,partial_autocorrelation_lag_4,partial_autocorrelation_lag_5,partial_autocorrelation_lag_6,partial_autocorrelation_lag_7,partial_autocorrelation_lag_8,partial_autocorrelation_lag_9,ratio_beyond_r_sigma_r_1,ratio_beyond_r_sigma_r_7,skewness,standard_deviation,time_reversal_asymmetry_statistic_lag_2,value_count_value_0.0,value_count_value_1.0,agg_autocorrelation_vlag_lag_0.25_f_agg_mean,agg_autocorrelation_vlag_lag_0.25_f_agg_var,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C0_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C1_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C2_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C3_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C4_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C5_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C6_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C7_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C8_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C9_bins10_f_agg_mean,frequency_info_N_components,frequency_info_maxFreq,frequency_info_maxPeriod,frequency_info_minFreq,friedrich_coefficients_t_norm_1_m_3_r_30_coeff_0,friedrich_coefficients_t_norm_1_m_3_r_30_coeff_1,friedrich_coefficients_t_norm_1_m_3_r_30_coeff_2,friedrich_coefficients_t_norm_1_m_3_r_30_coeff_3,max_langevin_fixed_point_t_m_3_r_30,number_crossing_mean,number_crossing_meansigma_lb,number_peaks_r_n_1,number_peaks_r_n_5,number_peaks_r_n_50,relative_quantile_q_0.2,relative_quantile_q_0.8,symmetry_v,timelength,value_count_median
SY_AR2_Timmer2_N10000_T20_tau50_eta1000_Mamp0.6_Tmod250_4.dat,0.004357360439780925,1.8706020562809273,-0.9718564984083502,0.010388952686026909,-0.007905743734500347,0.0,-109.87379887657218,1.8525172610662295,69.5882260001884,18.2282730158592,2.51471065773447,1.9233838983050846,1.8063796579520295,1.9403980688497064,2.564499395405079,3.8098757647158883,2.061520468944125,1.6730345502472448,2.123328883346397,3.9997109223091867,0.15296688040777137,0.10030362407139312,0.1107271763130357,0.06435129303567955,0.10420554088590081,0.07285557333126393,0.0965448141542239,0.10560770627433072,0.06788567041911131,0.1245517211072897,0.173,0.3876,0.5951,0.7897,-0.1495873090821398,-0.05370286308070701,0.5868488138033756,0.005434720778041353,2.191700668320972e-05,4.033118885159895e-05,39.857,0.055871211831999994,-0.115845,-36.582,987.0,588.0,-0.9614641785300039,0.017341497283558733,-0.0015651352039610926,0.004527543437318639,-0.003799756461619716,-0.005108514305652277,0.005299444341584555,-0.0038779857476370395,0.3279,0.0,0.035968066790134125,11.641618918344298,-2.236731525091516,0.0,0.0,-0.0001558374884027809,0.006703033975455283,0.12069949262438939,0.018047003809787597,-0.193818814317374,0.2736700518103039,-0.09629890692365349,-0.11602590074576592,-0.0972860877396902,0.27191008674719797,0.02090288587457104,-0.030058757892454765,37,0.0576,24.752475247524753,0.0404,5.5832892152208815e-06,-0.04836914136683763,0.0003558697434923738,-0.0015551335359477783,4.426654346035417,999.0,628.0,0.0679,0.0515,0.0085,0.348008215701409,0.6112848153429532,0.9977535523511296,10000,1
SY_AR2_Timmer3_N10000_Tmean20_tau50_Tmod250_MT5_eta1000_4.dat,0.009320792149047396,1.9534459134564959,-1.067091249268532,0.009523958471611815,0.0056493277484682,0.0,-19.36632182932899,1.6454069135180758,9.096766392065394,3.7334749233737288,2.5525026618269813,1.833937071129707,1.6110341757688724,1.7093960337552745,2.558767432024169,4.395682273023768,1.8768106382993712,1.4134342103186277,1.7702891364652817,4.2069159758275445,0.1322427317510706,0.12367378451636084,0.07733045806729924,0.10204388204933479,0.12503665459663496,0.08527875762865894,0.08237240796327318,0.07177188720270493,0.08902503333063573,0.1112244028940269,0.1771,0.3801,0.5787,0.8027,0.6430366247768271,0.39647707380412955,0.16983814456024499,-0.013728309978576797,-5.568817545037094e-05,4.056471389451194e-05,45.76,0.11806404064,0.14049,-49.821000000000005,1031.0,646.0,-0.9530233423741544,0.12828311015331106,0.07732978861002178,0.03814338992377393,0.00536902165110631,-0.029455952691472775,-0.05184773112240584,-0.042428042918138266,0.2937,0.0,-0.023381686335921702,11.709956643012072,-2.0869401573922373,0.0,0.0,0.00015020304197479453,0.003966745906824998,0.25296117628753945,-0.19931643075182115,0.1571426997117216,-0.11924364114498509,0.1478004093006349,0.08869380763408477,-0.13223114206217218,-0.06704467670521126,-0.031731064188259994,0.09564484272699122,61,0.0658,31.94888178913738,0.0313,0.00010606128713866897,-0.05735593389485113,-0.0011351045529717377,0.0609600831224161,46.877531482872435,1025.0,556.0,0.0697,0.0534,0.0084,0.42393258074303475,0.620620206944895,0.9997653722040991,10000,1
SY_AR2_Timmer2_N10000_T20_tau100_eta1000_Mamp0.3_Tmod100_2.dat,-0.0020934615980639348,1.867998386406955,-0.9532731144632343,-0.0008946596736928991,-0.03319114806602629,0.0,-141.9815043967742,1.8845074353487485,9.20198277458133,-19.24004266008473,3.181324422843256,2.5119701530612244,2.3254216333333333,2.5369113869863016,3.231777777777778,5.657997273850669,3.36543401615848,2.6701197025503642,3.579993928577528,5.883870036087369,0.12097222533968247,0.09612907789181818,0.08490607500312478,0.10455456523627367,0.09342628496703413,0.10069185862391167,0.11366532462363492,0.14273659013426293,0.07882711763612768,0.06409088054412965,0.1844,0.3948,0.5974,0.7761,-0.3052445186878381,0.12532150200629144,0.5328833102934094,-0.00623682557100274,-3.185457922318061e-05,5.107910296469557e-05,49.746,-0.033935466820000024,0.0449445,-44.034,1000.0,574.0,-0.9763886512974593,0.00108847167844387,-0.0027668069543659085,0.017135764809116286,-0.0032082975326296944,-0.0040490016205244,0.007555154143161246,-0.005482138527010696,0.3314,0.0,0.011902397304726363,14.744079009501975,2.9912344730589613,0.0,0.0,-7.443285859762088e-05,0.01126567888016648,-0.18630696559510523,0.09060201813181504,-0.015872151280542396,-0.028312270465901023,-0.061210206990847095,-0.04787874157964757,0.15670512211957868,-0.15465326632917903,0.1342381066768776,-0.13007396855242825,28,0.0587,24.875621890547265,0.0402,0.00018532672177311906,-0.04975986138441002,-0.0016661609380505596,0.0021525858583684035,244.2064433976146,1006.0,641.0,0.0595,0.0516,0.0089,0.3312433354659842,0.6053209639582,0.999158882844743,10000,1
SY_AR2_Timmer1_N10000_T50_tau50_eta1000_1.dat,0.030162967702649566,1.9413697048944563,-0.9805906178041983,0.040304986976772705,-0.0018849854155584822,0.0,-38.5347869305894,1.788748351173805,4218.985910843819,3803.1583673889777,2.5910708491076253,2.6155353547604605,2.65727842345602,2.3013486388384754,2.598856138453218,3.9723109333254554,3.733967739835547,3.6659296160769492,3.3512100626070396,3.9923751128895772,0.0963943166517284,0.1507429408564554,0.10990963667904215,0.08628953155705787,0.09584800429473486,0.06927364146678816,0.099378032286349,0.09216271282110515,0.09159790766673409,0.108403275720005,0.1837,0.3839,0.5993,0.7956,-0.07783582722197568,2.2935570898998425,0.35791775684189653,-0.009194355156219806,-8.5254069704939e-05,9.272971402519422e-05,108.5,1.86732936841,2.1311999999999998,-79.967,420.0,543.0,-0.9400504182451423,-0.14846258848460211,-0.033561256225354094,-0.018807707730588534,-0.0013267589143905166,0.014713691026158509,0.0058326528409719785,0.0033303846788254265,0.3191,0.0,0.012792627925144993,26.767216956076012,-15.718201959871157,0.0,0.0,2.657417337266037e-05,0.0065479689660580985,1.225257069479595,-0.8694074309057697,0.14889798239907379,-0.6961780825721453,1.5415410805983552,1.0271573621561791,-3.522378288021284,1.2235589435864407,0.417321529804433,-0.2893721161417652,41,0.0313,188.67924528301887,0.0053,-8.18293557481354e-05,-0.008533236756656178,0.0007982232482192263,0.0008602499771569649,258.6572813835809,418.0,260.0,0.0499,0.0261,0.0089,0.31166198857094346,0.553051727888702,0.9985999106921105,10000,1
SY_AR2_Timmer2_N10000_T20_tau100_eta1000_Mamp0.6_Tmod250_5.dat,0.01641445508350821,1.885687618191209,-0.9778090411847995,-0.021270550157114942,0.02616705749257059,0.0,-156.7704345959638,1.789041896447585,161.39997894938136,49.16859871270202,3.54588056063376,2.771807561597281,2.676464033395697,2.699874893617021,3.5546093845216333,7.701523293473421,3.778663039407563,3.5227994531956077,3.783811623633499,7.663399364177623,0.11584133548633965,0.18588055460499395,0.07420867046177095,0.10839378252125506,0.09262595193359802,0.06739345171768417,0.050967914244609135,0.10880620682748277,0.1176355804180464,0.07824655178421991,0.1528,0.3631,0.5729,0.7997,-0.14071139346128225,0.21566353372192576,0.8722458179830681,-0.0016082648477089214,-9.100637072092352e-06,5.659226783848437e-05,57.818000000000005,0.17016489868000004,0.214895,-56.881,1001.0,604.0,-0.9822935765096849,0.057158621289301,0.004036275791146189,-0.013362251349819792,0.0005420879523962497,-0.01632329662519233,-0.010504635513434269,0.01621310013389584,0.3236,0.0,0.010570199594731896,16.335167819477498,-7.557765668565021,0.0,0.0,-0.00016990586446720735,0.01527105078881116,0.1882369309991654,-0.20747821403645667,0.04413530060322635,-0.20174876098885197,0.01416598559112343,0.31331601691803107,-0.11296351332888364,0.09600780873902746,-0.17202875649531202,0.07136445736853932,21,0.0563,22.88329519450801,0.0437,5.468954500053213e-05,-0.04991288029831329,-0.0008437416390939304,0.0053339926301601255,180.16638341634868,1005.0,632.0,0.0582,0.0506,0.008,0.375548173916076,0.6208162233323742,0.9996100218718559,10000,1
SY_AR2_Timmer2_N10000_T20_tau50_eta1000_Mamp0.6_Tmod250_3.dat,-0.0070821196498197445,1.8697272688134734,-0.9652053564107633,-0.01938785701854817,0.026378814742209766,0.0,-106.5959003724006,1.7862364679595473,-80.2718922068674,-11.425607282639252,2.614247823458283,1.7856511725293134,1.5226154267889909,1.6661765442404006,2.4762876063183477,4.073231449689942,1.7914395664684746,1.3423868082002348,1.609351419875537,4.095509434123432,0.12515169101656012,0.09824887461634291,0.09819545207182784,0.14533479403927999,0.07438255265014797,0.11692087385599884,0.10246109386047123,0.06664494935686809,0.09043730514411139,0.0822224133883918,0.1814,0.3786,0.5666,0.7841,0.10125731917344094,-0.02046476139042884,0.7601114344105441,-0.0030537191993742926,-1.1823644398354066e-05,3.8722525005012886e-05,40.741,-0.07957707155999999,0.209235,-38.02,1000.0,602.0,-0.9550649043941823,-0.019812841835180943,0.009414813605868638,-0.008020944314314602,-0.0026483842646224205,0.010884378003418885,0.009460568892865968,0.00838426103203017,0.3072,0.0,-0.04628346271479027,11.177164297652084,1.2927091990480604,0.0,0.0,-4.460973952207627e-05,0.0063671043514076115,0.025185288627009698,0.025604996460656778,-0.1725844599309923,0.11321166550237374,0.0002837026417145125,-0.09592945607223782,0.3519864820537216,-0.2787568696158462,-0.014198924814811257,0.10757783081982938,39,0.0589,28.735632183908045,0.0348,-1.4754911719768156e-05,-0.05077171436060109,-0.00036069822692074934,0.008132141493334822,99.20209519806998,999.0,599.0,0.0685,0.0524,0.0095,0.36433894948007267,0.5974035372836811,0.9963330573309125,10000,1
SY_AR2_Timmer3_N10000_Tmean20_tau50_Tmod100_MT3_eta1000_5.dat,-0.004844641184233379,1.9170413409557416,-1.051089594901994,0.07171413643797979,-0.04311765051684585,0.0,-27.371211790015874,1.7334331617064325,-55.052300083664775,-30.727848476761622,2.5363176684881603,1.9403752761257438,1.6477020972248804,1.7665297890295362,2.574510621605311,4.162278433488674,1.9998565479273878,1.3604257346988349,1.6448089715092382,4.110040823773723,0.08148429367705319,0.07165080149283364,0.11397248353439171,0.11802232258201445,0.10156723067851253,0.10161067539581581,0.10437494515937702,0.14190427830822297,0.09348541638290772,0.0719275527888711,0.2269,0.408,0.6088,0.7805,0.15608331248777496,-0.03572873704760929,0.8891362147767531,-0.001394146487608636,-5.555068413319472e-06,3.984960442678277e-05,39.509,-0.06350130157999999,0.0291005,-46.69,1028.0,628.0,-0.958453758326766,0.07631965391716654,0.015365080990545368,0.04266076931015833,0.01977094753932406,0.001373408100093497,-0.014919510946499862,-0.02418732698883006,0.3132,0.0,-0.021883795390227744,11.502450625765995,0.07591962481758603,0.0,0.0,-0.0002715251495683229,0.00510884644340633,-0.1517595247707256,-0.1298201318109373,-0.007389024966051949,0.36583513027322634,-0.08133378655934632,-0.1144087878323953,-0.15877978557822842,0.0929944176828017,0.055671089754576485,-0.008829568937274069,47,0.0626,33.11258278145695,0.0302,-4.976170973045731e-06,-0.051749183101436114,8.283871489198267e-05,0.014701106023275724,80.68007264743132,1016.0,608.0,0.0665,0.0519,0.009,0.4288518428288031,0.6499437348461119,0.9989257206976879,10000,1
SY_AR2_Timmer3_N10000_Tmean20_tau20_Tmod100_MT1_eta1000_5.dat,0.009703824273431971,1.8179800818141991,-0.936420679274524,0.034677278202125655,-0.004387289764674465,0.0,-51.67861806678555,1.7026925127074395,-2.517293368420932,-0.5978514404631882,1.8308947688564476,1.2389155462184875,1.0943294034322821,1.204971694915254,1.7846495145631067,2.011706879571175,0.8518412043045335,0.6596926622632757,0.833923558605602,1.8070082373419973,0.09979514996843651,0.091661987028023,0.10567246304955652,0.11937660065238871,0.09282749532051836,0.11163792113698637,0.10625294543941863,0.10203980318583812,0.0880931083568033,0.08264252586203055,0.1997,0.3923,0.5895,0.7889,0.06878116832745595,-0.0196636021363083,0.3952172602902757,0.00850284882453001,2.3038092056467303e-05,2.7096287114325668e-05,29.430999999999997,0.09551533909999999,0.129335,-30.94,1032.0,660.0,-0.9103688405125824,0.0069926219165395796,-0.020538330474669894,-0.006406890428654304,0.004196941488860979,0.0036765030110248484,-7.394487603458162e-05,-0.010199176618736932,0.315,0.0,-0.04274412622967881,7.821524796218365,0.6229373411248204,0.0,0.0,0.0003151166943494382,0.003161940471836863,-0.14464833870555074,-0.021082265527260575,-0.22303821437608548,0.18792955690032817,0.17951442540078974,0.05364804549113057,-0.10561501264942348,-0.27232387942849473,0.17423490057581625,0.07736127042182941,55,0.0635,37.174721189591075,0.0269,0.00011605694300160604,-0.04925626775997819,-0.002193807692557364,-0.006330345314646051,0.16663048762403526,1038.0,613.0,0.0852,0.0545,0.0096,0.4063258849447583,0.6223882327607627,0.9994398028705835,10000,1
SY_AR2_Timmer2_N10000_T10_tau100_eta1000_Mamp0.3_Tmod100_5.dat,-0.006896259600995288,1.6188799837239094,-1.0133347398197805,0.020260104867139434,-0.006529554668715992,0.0,-94.24115260127678,1.7025491311310486,-1.4628467887417231,1.0327140929452778,3.5888605022831053,1.687029905277402,1.4027604790830945,1.6890598620689654,3.605099234889059,8.249344597838713,1.4548310420962018,1.0571024324972256,1.5639478650786018,8.64956653767348,0.1576790137702817,0.15459780101379308,0.08122292681140614,0.08047695739255961,0.042298529728379594,0.05141941491890254,0.09881190558936563,0.08693900559751601,0.1592368220439004,0.0873176231338953,0.1517,0.3563,0.6154,0.8122,0.06135062995130092,0.017507275524708595,0.8226560142090089,-0.002241579137998444,-7.067459226064328e-06,3.153200438276571e-05,33.635999999999996,-0.017826486876000008,-0.069578,-36.705,1979.0,808.0,-0.9827164369220368,0.016004739334225,-0.006487694304656926,-0.007725115706136617,-0.00782579407992262,-0.004606367156823484,0.00478202042241462,-0.007476934480484844,0.3141,0.0,0.0035342304736636085,9.10161813402766,-2.137255302612528,0.0,0.0,-0.00020581035373436876,0.019523739094427357,0.01719678784856721,-0.0018550930968495223,-0.04657227134724059,0.039457501267178646,-0.009620228603743808,0.025968765850299974,-0.03934463270317718,0.0419719668398542,-0.032377454731662994,-0.008537262087154811,6,0.1,11.037527593818984,0.0906,-6.594763202586635e-05,-0.19332400347521828,0.0016887164046260937,0.013862936156045495,129.20262201586672,2001.0,1185.0,0.1045,0.0995,0.0076,0.4142960719921525,0.6293584111684509,0.9992642766931946,10000,1
SY_AR2_Timmer2_N10000_T10_tau50_eta1000_Mamp0.9_Tmod250_3.dat,0.028646585017021012,1.5748763881102796,-0.9448535049505573,-0.00971365162447552,-0.0015720752990428521,0.0,-207.4669350898793,1.670261211445521,3.1309598193156467,-1.22898734361825,2.249116769230769,1.062959433962264,0.9619539217527387,1.0022143057503505,2.199248725868726,3.228112068472639,0.5946943161306769,0.48785613724152127,0.578536688967856,3.374684499069805,0.13606097704145445,0.08455538212528482,0.08179755561688679,0.10221055121742514,0.07620354356141024,0.11583547573615274,0.0848922742743522,0.0782016188781581,0.11549277331005563,0.12474984823881992,0.1861,0.3942,0.5966,0.819,0.033624280581667776,0.14884609513654157,0.452496482481791,-0.0075134284621508046,-1.4999278282336546e-05,1.996472728229765e-05,21.066999999999997,0.07385720336400001,0.10835,-24.68,1983.0,902.0,-0.9564560833265043,-0.003979970481203518,0.0024804026720430484,-0.000496463562596465,-0.00452902273485351,0.002127344880181412,0.00823745355563686,-0.010065587670052433,0.3157,0.0,-0.01380276169807682,5.762906610665292,-1.003036474490383,0.0,0.0,-0.0001301804505206857,0.0063539123626167,-0.0437031072978827,0.06395537851923094,0.016071672175820888,0.004185368489821045,-0.044064193112725546,-0.030978445877006777,0.04538711060224182,-0.024089534568123534,-0.003111107502766494,0.024904579881153858,17,0.1107,11.600928074245939,0.0862,-0.0001724404152255285,-0.19170408359179558,0.0021734600732709417,0.00044432308519568384,422.5385849987089,2003.0,1165.0,0.1091,0.0987,0.009,0.4356919579425973,0.6474348044680526,0.9992460096479332,10000,1
SY_AR2_Timmer2_N10000_T10_tau100_eta1000_Mamp0.9_Tmod250_4.dat,-0.004940527928412642,1.6053554248253712,-0.9892243832671915,0.0003803712852066751,0.01994408932019881,0.0,-316.22015127043926,1.5407909005630545,-2.052052630060945,3.045048438803654,3.3695361897475133,1.593387870619946,1.55101103422292,1.6008143854748602,3.406294842186297,8.000855727466124,1.228009832224846,1.1762786491309156,1.3530359891366335,8.269494820381404,0.0957585663151844,0.11050094331489964,0.07657684889227791,0.09141236223926044,0.10798167728560834,0.049755581124128645,0.0938805496188207,0.1253593563273509,0.10017749374331036,0.1485966211391586,0.1898,0.401,0.6292,0.8194,0.29297453261021467,-0.055486534883183204,0.7650800803316669,0.0029885316578563107,9.10534998539518e-06,3.047054886467964e-05,39.85,-0.009964337631200007,-0.0090206,-40.26,1997.0,829.0,-0.981583628709741,0.012431814199486342,-0.0065808296792285404,-0.012222784100190067,0.00994903246074129,-0.003994931762441687,-0.0006961068251424366,0.006962813836116285,0.3131,0.0,0.00044674019469973273,8.795249374436333,-0.5326061423247136,0.0,0.0,-0.0002548630080484748,0.012874081397913045,-0.015442927519047472,-0.0028279508014240236,0.026159764603547287,-0.04074062176453204,0.02518283432228154,-0.04919743709790349,0.08374720174986955,-0.018312466258584625,0.03221300608705141,-0.04654631619137131,7,0.1061,10.787486515641856,0.0927,7.305425762996808e-05,-0.18526877662795432,-0.0017099605096817668,-0.04300656710570998,0.005829891637153378,2003.0,1190.0,0.1042,0.0994,0.008,0.4113032080888778,0.5940943702409187,0.999988219477828,10000,1
SY_AR2_Timmer3_N10000_Tmean20_tau20_Tmod250_MT5_eta1000_5.dat,0.007200353059874207,1.8545940109726469,-0.934325520497931,-0.030235889102544454,0.016833271159227003,0.0,-24.85502074718311,1.628607093878086,7.083243773632664,1.632752888062534,1.6930023665048544,1.2510133561643835,1.0094384006523764,1.1489052232518955,1.7276353762135923,1.7473567765538656,0.8575215168250376,0.5783246090243701,0.7194030556087749,1.8840878649317763,0.09860106414291173,0.10333310499512345,0.0717119467533253,0.10721965860306108,0.10678047146406269,0.11385365892845874,0.09602003766436625,0.11758848262312879,0.09101862845845862,0.0938729463671033,0.1971,0.4079,0.5961,0.7886,0.5514999639367608,-0.022802987892924537,0.35092636560283896,0.009328902722804113,2.4871357816366546e-05,2.6662045553467265e-05,31.464000000000002,0.10154136551000001,0.172125,-32.501,1014.0,719.0,-0.8961156800644012,0.07473514907405057,0.07306871229866242,0.042750178914456,0.025852766174675152,-0.0037074350703085826,-0.01307672076624669,-0.022631679355227897,0.2948,0.0,-0.018574377753265287,7.696234747679455,1.2309675267468507,0.0,0.0,0.0011638310440974333,0.0020238257280654837,0.09843492702592051,0.22757344459277942,-0.18766003667412906,0.026638879965193204,0.10607779102830316,-0.36626267020831077,0.25671699906767115,-0.16581141870484298,0.1402469709268927,-0.036940317523145666,68,0.0665,121.95121951219512,0.0082,0.00017655764205187796,-0.0567442815363663,-0.003020751083053477,0.053470330507027305,33.91592366583667,1030.0,568.0,0.0899,0.0563,0.0092,0.41302743687954346,0.604822950050809,0.9988965272494332,10000,1
SY_AR2_Timmer3_N10000_Tmean10_tau50_Tmod100_MT5_eta1000_1.dat,-0.03780692442039679,1.9358101445553193,-1.8520536268189671,0.6632911075023794,0.12822967086161058,2.9311616909861007e-30,-17.910329936694843,1.699986291670789,-12.669027462720353,2.6408997547109543,2.2556739715189873,1.1135695156695156,0.9976831936134453,1.1448444763271162,2.227540575079872,3.141038082811442,0.6540928205236971,0.489967784596575,0.6647800225842666,3.049193733034174,0.09285144984720044,0.11428877725848258,0.09479715007449795,0.10739436973349747,0.07675051153270163,0.08530338668502879,0.11565879015386621,0.12465866137733313,0.0864655528471363,0.1018313504902555,0.193,0.3944,0.6149,0.7917,0.0779583780143911,-0.007122976060680339,0.4583784627350117,-0.007416020925711818,-1.5743807645228455e-05,2.1230993597077026e-05,22.896,-0.085834142383,-0.057597999999999996,-24.434,2268.0,869.0,-0.8037502878883738,0.5379872703487921,-0.4835412125207859,-0.3208644438576399,-0.008761334750764368,0.023407176241271137,-0.11102877358177189,-0.11175541434136238,0.3162,0.0,-0.02376855267350232,6.128415512609558,-0.5245638448152953,0.0,1.0,-0.00015273086585219952,0.0013384248480545445,-0.013293221518054335,-0.054762513797013385,0.06677889081371585,-0.01616377503454703,0.0038978445817850443,0.03959384532870431,-0.04200423195516766,0.0027084130123512756,0.0450781382604632,-0.032203925675866316,37,0.1734,18.796992481203006,0.0532,0.0007229956414024536,-0.30753574418722246,-0.008163168116474362,0.4447194362599558,19.784363976654216,2296.0,1220.0,0.1252,0.0892,0.0093,0.40724487639974655,0.623454468624551,0.9994034197679484,10000,1
SY_AR2_Timmer2_N10000_T20_tau100_eta1000_Mamp0.9_Tmod250_1.dat,0.009712310398434329,1.8734731767717347,-0.9529560797460289,-0.02603360207060504,0.001174579910448531,0.0,-154.9655940281893,1.801520689473322,134.01349041589458,17.62656974409196,3.6279116222760286,2.5674684563758383,2.1405331579872495,2.563778391959799,3.6814430303030306,7.642915181051363,3.4756196715217786,2.742452538070692,3.859889180772623,7.7068148176635445,0.10326883504068413,0.07534306237412612,0.08073282323373501,0.0795874277808935,0.11239271456080667,0.11237611028247886,0.06914574238750981,0.1849254214199173,0.12377259724987912,0.058455265669969544,0.2103,0.4269,0.6065,0.791,-0.09089894261148235,0.10703593306738285,0.9810354358454502,-0.00023773766346315623,-1.333888996976264e-06,5.611321103925278e-05,52.6,0.10036715502700001,0.11762500000000001,-60.103,998.0,582.0,-0.9814329589615657,0.028529919903005976,0.007023677543873395,-0.003445710104055307,-0.004110296557783233,-0.013288507022454854,0.014787304192992725,0.009101113920476323,0.3167,0.0,0.01901806551785279,16.196869196160645,-5.604233119434331,0.0,0.0,-0.0001635077071711832,0.013386795706261884,-0.01645535639172563,-0.3162999580200912,0.2915866489214159,-0.13576086836553697,0.18213370821286567,0.016706105409595468,-0.08392164822609613,-0.07777516037000731,0.23313021259275893,-0.23332526427394243,27,0.0562,23.980815347721823,0.0417,0.00012650743751907038,-0.04839332332440515,-0.0015198468022580161,-0.002780483071780558,0.24766631511761175,998.0,596.0,0.0603,0.051,0.0081,0.413768932504015,0.6560162551129961,0.9998468732423006,10000,1
